id	state	abbr	Class	Topic	Question	Response	Break_Out	Break_Out_Category	Sample_Size	Data_value	Confidence_limit_Low	Confidence_limit_High	Display_order	Data_value_unit	Data_value_type	Data_Value_Footnote_Symbol	Data_Value_Footnote	DataSource	ClassId	TopicId	LocationID	BreakoutID	BreakOutCategoryID	QuestionID	ResponseID	GeoLocation
8476	Wyoming	WY	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	Overall	Overall	775	8.4	7.4	9.4	"1,028"	%	Crude Prevalence			BRFSS	CLASS03	Topic18	56	BO1	CAT1	DIABETE3	RESP046	"(43.23554134300048, -108.10983035299967)"
8477	Wyoming	WY	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	"Yes, pregnancy-related"	Overall	Overall	38	0.7	0.4	1.1	"1,029"	%	Crude Prevalence			BRFSS	CLASS03	Topic18	56	BO1	CAT1	DIABETE3	RESP051	"(43.23554134300048, -108.10983035299967)"
8478	Wyoming	WY	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	"No, pre-diabetes or borderline diabetes"	Overall	Overall	71	0.9	0.5	1.3	"1,031"	%	Crude Prevalence			BRFSS	CLASS03	Topic18	56	BO1	CAT1	DIABETE3	RESP052	"(43.23554134300048, -108.10983035299967)"
8479	Wyoming	WY	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	No	Overall	Overall	"5,520"	90	88.9	91.1	"1,030"	%	Crude Prevalence			BRFSS	CLASS03	Topic18	56	BO1	CAT1	DIABETE3	RESP054	"(43.23554134300048, -108.10983035299967)"
8480	Wyoming	WY	Chronic Health Indicators	Kidney	Ever told you have kidney disease?	Yes	Overall	Overall	261	2.8	2.3	3.4	983	%	Crude Prevalence			BRFSS	CLASS03	Topic35	56	BO1	CAT1	CHCKIDNY	RESP046	"(43.23554134300048, -108.10983035299967)"
8481	Wyoming	WY	Chronic Health Indicators	Kidney	Ever told you have kidney disease?	No	Overall	Overall	"6,133"	97.2	96.6	97.7	984	%	Crude Prevalence			BRFSS	CLASS03	Topic35	56	BO1	CAT1	CHCKIDNY	RESP054	"(43.23554134300048, -108.10983035299967)"
8482	Wyoming	WY	Chronic Health Indicators	Other Cancer	Ever told you had any other types of cancer?	Yes	Overall	Overall	671	6.7	5.8	7.5	799	%	Crude Prevalence			BRFSS	CLASS03	Topic40	56	BO1	CAT1	CHCOCNCR	RESP046	"(43.23554134300048, -108.10983035299967)"
8483	Wyoming	WY	Chronic Health Indicators	Other Cancer	Ever told you had any other types of cancer?	No	Overall	Overall	"5,729"	93.3	92.5	94.2	800	%	Crude Prevalence			BRFSS	CLASS03	Topic40	56	BO1	CAT1	CHCOCNCR	RESP054	"(43.23554134300048, -108.10983035299967)"
8484	Wyoming	WY	Chronic Health Indicators	Skin Cancer	Ever told you had skin cancer?	Yes	Overall	Overall	813	7.5	6.7	8.2	754	%	Crude Prevalence			BRFSS	CLASS03	Topic53	56	BO1	CAT1	CHCSCNCR	RESP046	"(43.23554134300048, -108.10983035299967)"
8485	Wyoming	WY	Chronic Health Indicators	Skin Cancer	Ever told you had skin cancer?	No	Overall	Overall	"5,585"	92.6	91.8	93.3	755	%	Crude Prevalence			BRFSS	CLASS03	Topic53	56	BO1	CAT1	CHCSCNCR	RESP054	"(43.23554134300048, -108.10983035299967)"
8486	Wyoming	WY	Colorectal Cancer Screening	Blood Stool Test	Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	393	7.7	6.7	8.7	"3,486"	%	Crude Prevalence			BRFSS	CLASS04	Topic08	56	BO1	CAT1	_RFBLDS2	RESP046	"(43.23554134300048, -108.10983035299967)"
8487	Wyoming	WY	Colorectal Cancer Screening	Blood Stool Test	Adults aged 50+ who have had a blood stool test within the past two years (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"4,079"	92.4	91.4	93.4	"3,487"	%	Crude Prevalence			BRFSS	CLASS04	Topic08	56	BO1	CAT1	_RFBLDS2	RESP054	"(43.23554134300048, -108.10983035299967)"
8488	Wyoming	WY	Colorectal Cancer Screening	Blood Stool Test	Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions)	Had a blood stool test in the past year	Overall	Overall	181	4.9	3.9	5.8	"3,526"	%	Crude Prevalence			BRFSS	CLASS04	Topic08	56	BO1	CAT1	_RFBLDS3	RESP190	"(43.23554134300048, -108.10983035299967)"
8489	Wyoming	WY	Colorectal Cancer Screening	Blood Stool Test	Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions)	Have not had a blood stool test in the past year	Overall	Overall	"3,257"	95.2	94.2	96.1	"3,527"	%	Crude Prevalence			BRFSS	CLASS04	Topic08	56	BO1	CAT1	_RFBLDS3	RESP191	"(43.23554134300048, -108.10983035299967)"
8490	Wyoming	WY	Colorectal Cancer Screening	Sigmoidoscopy	Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions)	Yes	Overall	Overall	"3,019"	61.8	59.6	64	"3,566"	%	Crude Prevalence			BRFSS	CLASS04	Topic52	56	BO1	CAT1	_RFSIGM2	RESP046	"(43.23554134300048, -108.10983035299967)"
8491	Wyoming	WY	Colorectal Cancer Screening	Sigmoidoscopy	Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions)	No	Overall	Overall	"1,500"	38.2	36	40.4	"3,567"	%	Crude Prevalence			BRFSS	CLASS04	Topic52	56	BO1	CAT1	_RFSIGM2	RESP054	"(43.23554134300048, -108.10983035299967)"
8492	Wyoming	WY	Colorectal Cancer Screening	USPSTF Recommendations	Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions)	Met USPSTF recommendations for testing	Overall	Overall	"2,103"	56.9	54.4	59.4	"3,606"	%	Crude Prevalence			BRFSS	CLASS04	Topic64	56	BO1	CAT1	_CRCREC	RESP192	"(43.23554134300048, -108.10983035299967)"
8493	Wyoming	WY	Colorectal Cancer Screening	USPSTF Recommendations	Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions)	Did not meet USPSTF recommendations for testing	Overall	Overall	"1,257"	43.1	40.6	45.6	"3,607"	%	Crude Prevalence			BRFSS	CLASS04	Topic64	56	BO1	CAT1	_CRCREC	RESP193	"(43.23554134300048, -108.10983035299967)"
8494	Wyoming	WY	Demographics	Age	What is your age?	18-24 years	Overall	Overall	136	12	10	14	"1,339"	%	Crude Prevalence			BRFSS	CLASS05	Topic02	56	BO1	CAT1	AGE	RESP010	"(43.23554134300048, -108.10983035299967)"
8495	Wyoming	WY	Demographics	Age	What is your age?	25-34 years	Overall	Overall	384	18.8	16.8	20.8	"1,340"	%	Crude Prevalence			BRFSS	CLASS05	Topic02	56	BO1	CAT1	AGE	RESP011	"(43.23554134300048, -108.10983035299967)"
8496	Wyoming	WY	Demographics	Age	What is your age?	35-44 years	Overall	Overall	590	15.7	14.2	17.3	"1,341"	%	Crude Prevalence			BRFSS	CLASS05	Topic02	56	BO1	CAT1	AGE	RESP012	"(43.23554134300048, -108.10983035299967)"
8497	Wyoming	WY	Demographics	Age	What is your age?	45-54 years	Overall	Overall	828	16.6	15.1	18	"1,342"	%	Crude Prevalence			BRFSS	CLASS05	Topic02	56	BO1	CAT1	AGE	RESP013	"(43.23554134300048, -108.10983035299967)"
8498	Wyoming	WY	Demographics	Age	What is your age?	55-64 years	Overall	Overall	"1,688"	18.3	17.1	19.5	"1,343"	%	Crude Prevalence			BRFSS	CLASS05	Topic02	56	BO1	CAT1	AGE	RESP014	"(43.23554134300048, -108.10983035299967)"
8499	Wyoming	WY	Demographics	Age	What is your age?	65+ years	Overall	Overall	"2,790"	18.7	17.6	19.7	"1,344"	%	Crude Prevalence			BRFSS	CLASS05	Topic02	56	BO1	CAT1	AGE	RESP015	"(43.23554134300048, -108.10983035299967)"
8500	Wyoming	WY	Demographics	Disability status	"Are you blind or do you have serious difficulty seeing, even when wearing glasses?"	Yes	Overall	Overall	333	3.3	2.7	4	"2,375"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	56	BO1	CAT1	BLIND	RESP046	"(43.23554134300048, -108.10983035299967)"
8501	Wyoming	WY	Demographics	Disability status	"Are you blind or do you have serious difficulty seeing, even when wearing glasses?"	No	Overall	Overall	"5,800"	96.7	96.1	97.3	"2,376"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	56	BO1	CAT1	BLIND	RESP054	"(43.23554134300048, -108.10983035299967)"
8502	Wyoming	WY	Demographics	Disability status	"Do you have serious difficulty concentrating, remembering, or making decisions?"	Yes	Overall	Overall	510	7.5	6.4	8.5	"2,421"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	56	BO1	CAT1	DECIDE	RESP046	"(43.23554134300048, -108.10983035299967)"
8503	Wyoming	WY	Demographics	Disability status	"Do you have serious difficulty concentrating, remembering, or making decisions?"	No	Overall	Overall	"5,596"	92.6	91.5	93.6	"2,422"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	56	BO1	CAT1	DECIDE	RESP054	"(43.23554134300048, -108.10983035299967)"
8504	Wyoming	WY	Demographics	Disability status	Do you have difficulty doing errands alone?	Yes	Overall	Overall	394	4.7	3.8	5.5	"2,559"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	56	BO1	CAT1	DIFFALON	RESP046	"(43.23554134300048, -108.10983035299967)"
8505	Wyoming	WY	Demographics	Disability status	Do you have difficulty doing errands alone?	No	Overall	Overall	"5,723"	95.4	94.5	96.2	"2,560"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	56	BO1	CAT1	DIFFALON	RESP054	"(43.23554134300048, -108.10983035299967)"
8506	Wyoming	WY	Demographics	Disability status	Do you have difficulty dressing or bathing?	Yes	Overall	Overall	220	2.6	2	3.2	"2,513"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	56	BO1	CAT1	DIFFDRES	RESP046	"(43.23554134300048, -108.10983035299967)"
8507	Wyoming	WY	Demographics	Disability status	Do you have difficulty dressing or bathing?	No	Overall	Overall	"5,909"	97.4	96.8	98	"2,514"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	56	BO1	CAT1	DIFFDRES	RESP054	"(43.23554134300048, -108.10983035299967)"
8508	Wyoming	WY	Demographics	Disability status	Do you have serious difficulty walking or climbing stairs?	Yes	Overall	Overall	"1,054"	11	9.9	12.1	"2,467"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	56	BO1	CAT1	DIFFWALK	RESP046	"(43.23554134300048, -108.10983035299967)"
8509	Wyoming	WY	Demographics	Disability status	Do you have serious difficulty walking or climbing stairs?	No	Overall	Overall	"5,056"	89	87.9	90.1	"2,468"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	56	BO1	CAT1	DIFFWALK	RESP054	"(43.23554134300048, -108.10983035299967)"
8510	Wyoming	WY	Demographics	Disability status	"Adults who are limited in any activities because of physical, mental, or emotional problems"	Yes	Overall	Overall	"1,585"	19.9	18.3	21.5	"2,283"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	56	BO1	CAT1	QLACTLM2	RESP046	"(43.23554134300048, -108.10983035299967)"
8511	Wyoming	WY	Demographics	Disability status	"Adults who are limited in any activities because of physical, mental, or emotional problems"	No	Overall	Overall	"4,541"	80.1	78.5	81.7	"2,284"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	56	BO1	CAT1	QLACTLM2	RESP054	"(43.23554134300048, -108.10983035299967)"
8512	Wyoming	WY	Demographics	Disability status	Adults with health problem(s) that requires the use of special equipment	Yes	Overall	Overall	814	7.6	6.7	8.5	"2,329"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	56	BO1	CAT1	USEEQUIP	RESP046	"(43.23554134300048, -108.10983035299967)"
8513	Wyoming	WY	Demographics	Disability status	Adults with health problem(s) that requires the use of special equipment	No	Overall	Overall	"5,339"	92.4	91.5	93.3	"2,330"	%	Crude Prevalence			BRFSS	CLASS05	Topic19	56	BO1	CAT1	USEEQUIP	RESP054	"(43.23554134300048, -108.10983035299967)"
8514	Wyoming	WY	Demographics	Education	What is the highest grade or year of school you completed?	Less than H.S.	Overall	Overall	344	8.7	7.3	10.2	"1,720"	%	Crude Prevalence			BRFSS	CLASS05	Topic21	56	BO1	CAT1	EDUCA	RESP021	"(43.23554134300048, -108.10983035299967)"
8515	Wyoming	WY	Demographics	Education	What is the highest grade or year of school you completed?	H.S. or G.E.D.	Overall	Overall	"1,900"	30.2	28.2	32.2	"1,721"	%	Crude Prevalence			BRFSS	CLASS05	Topic21	56	BO1	CAT1	EDUCA	RESP022	"(43.23554134300048, -108.10983035299967)"
8516	Wyoming	WY	Demographics	Education	What is the highest grade or year of school you completed?	Some post-H.S.	Overall	Overall	"1,949"	38.2	36.1	40.4	"1,722"	%	Crude Prevalence			BRFSS	CLASS05	Topic21	56	BO1	CAT1	EDUCA	RESP023	"(43.23554134300048, -108.10983035299967)"
8517	Wyoming	WY	Demographics	Education	What is the highest grade or year of school you completed?	College+	Overall	Overall	"2,170"	22.8	21.3	24.3	"1,723"	%	Crude Prevalence			BRFSS	CLASS05	Topic21	56	BO1	CAT1	EDUCA	RESP024	"(43.23554134300048, -108.10983035299967)"
8518	Wyoming	WY	Demographics	Employment	What is your employment status?	No work< yr	Overall	Overall	75	1.9	1.2	2.6	"1,803"	%	Crude Prevalence			BRFSS	CLASS05	Topic22	56	BO1	CAT1	EMPLOY1	RESP027	"(43.23554134300048, -108.10983035299967)"
8519	Wyoming	WY	Demographics	Employment	What is your employment status?	No work >yr	Overall	Overall	87	2	1.3	2.7	"1,802"	%	Crude Prevalence			BRFSS	CLASS05	Topic22	56	BO1	CAT1	EMPLOY1	RESP028	"(43.23554134300048, -108.10983035299967)"
8520	Wyoming	WY	Demographics	Employment	What is your employment status?	Student	Overall	Overall	58	3.2	2.2	4.2	"1,805"	%	Crude Prevalence			BRFSS	CLASS05	Topic22	56	BO1	CAT1	EMPLOY1	RESP030	"(43.23554134300048, -108.10983035299967)"
8521	Wyoming	WY	Demographics	Employment	What is your employment status?	Retired	Overall	Overall	"2,408"	18	16.9	19.1	"1,806"	%	Crude Prevalence			BRFSS	CLASS05	Topic22	56	BO1	CAT1	EMPLOY1	RESP031	"(43.23554134300048, -108.10983035299967)"
8522	Wyoming	WY	Demographics	Employment	What is your employment status?	Unable to work	Overall	Overall	362	5.4	4.5	6.4	"1,807"	%	Crude Prevalence			BRFSS	CLASS05	Topic22	56	BO1	CAT1	EMPLOY1	RESP032	"(43.23554134300048, -108.10983035299967)"
8523	Wyoming	WY	Demographics	Employment	What is your employment status?	Employed	Overall	Overall	"2,271"	51.3	49.2	53.5	"1,800"	%	Crude Prevalence			BRFSS	CLASS05	Topic22	56	BO1	CAT1	EMPLOY1	RESP137	"(43.23554134300048, -108.10983035299967)"
8524	Wyoming	WY	Demographics	Employment	What is your employment status?	Homemaker	Overall	Overall	433	7.3	6.1	8.4	"1,804"	%	Crude Prevalence			BRFSS	CLASS05	Topic22	56	BO1	CAT1	EMPLOY1	RESP141	"(43.23554134300048, -108.10983035299967)"
8525	Wyoming	WY	Demographics	Employment	What is your employment status?	Self-employed	Overall	Overall	649	11	9.6	12.3	"1,801"	%	Crude Prevalence			BRFSS	CLASS05	Topic22	56	BO1	CAT1	EMPLOY1	RESP172	"(43.23554134300048, -108.10983035299967)"
8526	Wyoming	WY	Demographics	Income	What is your annual household income?	"Less than $15,000"	Overall	Overall	413	7.7	6.2	9.2	"1,983"	%	Crude Prevalence			BRFSS	CLASS05	Topic33	56	BO1	CAT1	INCOME	RESP016	"(43.23554134300048, -108.10983035299967)"
8527	Wyoming	WY	Demographics	Income	What is your annual household income?	"$15,000 - 24,999"	Overall	Overall	903	16.5	14.6	18.4	"1,984"	%	Crude Prevalence			BRFSS	CLASS05	Topic33	56	BO1	CAT1	INCOME	RESP017	"(43.23554134300048, -108.10983035299967)"
8528	Wyoming	WY	Demographics	Income	What is your annual household income?	"$25,000 - 34,999"	Overall	Overall	626	10.2	8.8	11.7	"1,985"	%	Crude Prevalence			BRFSS	CLASS05	Topic33	56	BO1	CAT1	INCOME	RESP018	"(43.23554134300048, -108.10983035299967)"
8529	Wyoming	WY	Demographics	Income	What is your annual household income?	"$35,000 -  49,999"	Overall	Overall	802	14.9	13.2	16.6	"1,986"	%	Crude Prevalence			BRFSS	CLASS05	Topic33	56	BO1	CAT1	INCOME	RESP019	"(43.23554134300048, -108.10983035299967)"
8530	Wyoming	WY	Demographics	Income	What is your annual household income?	"$50,000+"	Overall	Overall	"2,490"	50.7	48.3	53	"1,987"	%	Crude Prevalence			BRFSS	CLASS05	Topic33	56	BO1	CAT1	INCOME	RESP020	"(43.23554134300048, -108.10983035299967)"
8531	Wyoming	WY	Demographics	Internet	Have you used the internet in the past 30 days?	Yes	Overall	Overall	"4,680"	84.3	82.9	85.6	"2,168"	%	Crude Prevalence			BRFSS	CLASS05	Topic34	56	BO1	CAT1	INTERNET	RESP046	"(43.23554134300048, -108.10983035299967)"
8532	Wyoming	WY	Demographics	Internet	Have you used the internet in the past 30 days?	No	Overall	Overall	"1,530"	15.7	14.4	17.1	"2,169"	%	Crude Prevalence			BRFSS	CLASS05	Topic34	56	BO1	CAT1	INTERNET	RESP054	"(43.23554134300048, -108.10983035299967)"
8533	Wyoming	WY	Demographics	Marital Status	What is your marital status?	Married	Overall	Overall	"3,640"	57.1	54.9	59.3	"1,447"	%	Crude Prevalence			BRFSS	CLASS05	Topic38	56	BO1	CAT1	MARITAL	RESP033	"(43.23554134300048, -108.10983035299967)"
8534	Wyoming	WY	Demographics	Marital Status	What is your marital status?	Divorced	Overall	Overall	878	11.9	10.5	13.3	"1,448"	%	Crude Prevalence			BRFSS	CLASS05	Topic38	56	BO1	CAT1	MARITAL	RESP034	"(43.23554134300048, -108.10983035299967)"
8535	Wyoming	WY	Demographics	Marital Status	What is your marital status?	Widowed	Overall	Overall	"1,125"	6.9	6.2	7.6	"1,449"	%	Crude Prevalence			BRFSS	CLASS05	Topic38	56	BO1	CAT1	MARITAL	RESP035	"(43.23554134300048, -108.10983035299967)"
8536	Wyoming	WY	Demographics	Marital Status	What is your marital status?	Separated	Overall	Overall	73	1.6	1	2.1	"1,450"	%	Crude Prevalence			BRFSS	CLASS05	Topic38	56	BO1	CAT1	MARITAL	RESP036	"(43.23554134300048, -108.10983035299967)"
8537	Wyoming	WY	Demographics	Marital Status	What is your marital status?	Never married	Overall	Overall	531	18.5	16.4	20.6	"1,451"	%	Crude Prevalence			BRFSS	CLASS05	Topic38	56	BO1	CAT1	MARITAL	RESP037	"(43.23554134300048, -108.10983035299967)"
8538	Wyoming	WY	Demographics	Marital Status	What is your marital status?	Partnered	Overall	Overall	105	4.1	2.9	5.2	"1,452"	%	Crude Prevalence			BRFSS	CLASS05	Topic38	56	BO1	CAT1	MARITAL	RESP038	"(43.23554134300048, -108.10983035299967)"
8539	Wyoming	WY	Demographics	Number of Children	How many children live in your household? (variable calculated from one or more BRFSS questions)	Five or more children	Overall	Overall	48	1.7	1	2.4	"1,589"	%	Crude Prevalence			BRFSS	CLASS05	Topic39	56	BO1	CAT1	_CHLDCNT	RESP090	"(43.23554134300048, -108.10983035299967)"
8540	Wyoming	WY	Demographics	Number of Children	How many children live in your household? (variable calculated from one or more BRFSS questions)	Four children	Overall	Overall	93	2.7	2	3.4	"1,588"	%	Crude Prevalence			BRFSS	CLASS05	Topic39	56	BO1	CAT1	_CHLDCNT	RESP091	"(43.23554134300048, -108.10983035299967)"
8541	Wyoming	WY	Demographics	Number of Children	How many children live in your household? (variable calculated from one or more BRFSS questions)	Three children	Overall	Overall	176	5.3	4.2	6.3	"1,587"	%	Crude Prevalence			BRFSS	CLASS05	Topic39	56	BO1	CAT1	_CHLDCNT	RESP092	"(43.23554134300048, -108.10983035299967)"
8542	Wyoming	WY	Demographics	Number of Children	How many children live in your household? (variable calculated from one or more BRFSS questions)	Two children	Overall	Overall	422	12.9	11.3	14.5	"1,586"	%	Crude Prevalence			BRFSS	CLASS05	Topic39	56	BO1	CAT1	_CHLDCNT	RESP093	"(43.23554134300048, -108.10983035299967)"
8543	Wyoming	WY	Demographics	Number of Children	How many children live in your household? (variable calculated from one or more BRFSS questions)	One child	Overall	Overall	452	12.5	11	14.1	"1,585"	%	Crude Prevalence			BRFSS	CLASS05	Topic39	56	BO1	CAT1	_CHLDCNT	RESP094	"(43.23554134300048, -108.10983035299967)"
8544	Wyoming	WY	Demographics	Number of Children	How many children live in your household? (variable calculated from one or more BRFSS questions)	None	Overall	Overall	"5,180"	64.9	62.8	67.1	"1,584"	%	Crude Prevalence			BRFSS	CLASS05	Topic39	56	BO1	CAT1	_CHLDCNT	RESP095	"(43.23554134300048, -108.10983035299967)"
8545	Wyoming	WY	Demographics	Race	What is your race/ethnicity?	White	Overall	Overall	"5,802"	85.2	83.3	87.1	"1,244"	%	Crude Prevalence			BRFSS	CLASS05	Topic48	56	BO1	CAT1	RACE	RESP005	"(43.23554134300048, -108.10983035299967)"
8546	Wyoming	WY	Demographics	Race	What is your race/ethnicity?	Black	Overall	Overall	30	0.9	0.4	1.3	"1,245"	%	Crude Prevalence			BRFSS	CLASS05	Topic48	56	BO1	CAT1	RACE	RESP006	"(43.23554134300048, -108.10983035299967)"
8547	Wyoming	WY	Demographics	Race	What is your race/ethnicity?	MultiRacial	Overall	Overall	73	1.1	0.7	1.6	"1,248"	%	Crude Prevalence			BRFSS	CLASS05	Topic48	56	BO1	CAT1	RACE	RESP008	"(43.23554134300048, -108.10983035299967)"
8548	Wyoming	WY	Demographics	Race	What is your race/ethnicity?	Other	Overall	Overall	165	4.1	3	5.1	"1,247"	%	Crude Prevalence			BRFSS	CLASS05	Topic48	56	BO1	CAT1	RACE	RESP009	"(43.23554134300048, -108.10983035299967)"
8549	Wyoming	WY	Demographics	Race	What is your race/ethnicity?	Hispanic	Overall	Overall	219	8.8	7.1	10.4	"1,246"	%	Crude Prevalence			BRFSS	CLASS05	Topic48	56	BO1	CAT1	RACE	RESP007	"(43.23554134300048, -108.10983035299967)"
8550	Wyoming	WY	Demographics	Rent/Own Home	Do you own or rent your home?	Own	Overall	Overall	"5,030"	71.9	69.7	74.1	"2,214"	%	Crude Prevalence			BRFSS	CLASS05	Topic49	56	BO1	CAT1	RENTHOM1	RESP003	"(43.23554134300048, -108.10983035299967)"
8551	Wyoming	WY	Demographics	Rent/Own Home	Do you own or rent your home?	Rent	Overall	Overall	924	23.3	21.2	25.4	"2,215"	%	Crude Prevalence			BRFSS	CLASS05	Topic49	56	BO1	CAT1	RENTHOM1	RESP004	"(43.23554134300048, -108.10983035299967)"
8552	Wyoming	WY	Demographics	Rent/Own Home	Do you own or rent your home?	Other	Overall	Overall	189	4.8	3.8	5.9	"2,216"	%	Crude Prevalence			BRFSS	CLASS05	Topic49	56	BO1	CAT1	RENTHOM1	RESP009	"(43.23554134300048, -108.10983035299967)"
8553	Wyoming	WY	Demographics	Sex	Gender of respondent	Male	Overall	Overall	"2,570"	50.9	48.8	53.1	"2,078"	%	Crude Prevalence			BRFSS	CLASS05	Topic51	56	BO1	CAT1	SEX	RESP001	"(43.23554134300048, -108.10983035299967)"
8554	Wyoming	WY	Demographics	Veteran Status	Have you ever served on active duty in the United States Armed Forces?	Yes	Overall	Overall	"1,034"	13.1	11.8	14.4	"2,122"	%	Crude Prevalence			BRFSS	CLASS05	Topic61	56	BO1	CAT1	VETERAN3	RESP046	"(43.23554134300048, -108.10983035299967)"
8555	Wyoming	WY	Demographics	Veteran Status	Have you ever served on active duty in the United States Armed Forces?	No	Overall	Overall	"5,365"	86.9	85.6	88.2	"2,123"	%	Crude Prevalence			BRFSS	CLASS05	Topic61	56	BO1	CAT1	VETERAN3	RESP054	"(43.23554134300048, -108.10983035299967)"
8556	Wyoming	WY	Health Care Access/Coverage	Health Care Cost	Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?	Yes	Overall	Overall	517	11.8	10.2	13.4	321	%	Crude Prevalence			BRFSS	CLASS07	Topic28	56	BO1	CAT1	MEDCOST	RESP046	"(43.23554134300048, -108.10983035299967)"
8557	Wyoming	WY	Health Care Access/Coverage	Health Care Cost	Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?	No	Overall	Overall	"5,880"	88.2	86.6	89.8	322	%	Crude Prevalence			BRFSS	CLASS07	Topic28	56	BO1	CAT1	MEDCOST	RESP054	"(43.23554134300048, -108.10983035299967)"
8558	Wyoming	WY	Health Care Access/Coverage	Health Care Coverage	Do you have any kind of health care coverage?	Yes	Overall	Overall	"5,847"	84.9	83.1	86.7	162	%	Crude Prevalence			BRFSS	CLASS07	Topic29	56	BO1	CAT1	HLTHPLN1	RESP046	"(43.23554134300048, -108.10983035299967)"
8559	Wyoming	WY	Health Care Access/Coverage	Health Care Coverage	Do you have any kind of health care coverage?	No	Overall	Overall	542	15.1	13.3	16.9	163	%	Crude Prevalence			BRFSS	CLASS07	Topic29	56	BO1	CAT1	HLTHPLN1	RESP054	"(43.23554134300048, -108.10983035299967)"
8560	Wyoming	WY	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	Within the past year	Overall	Overall	"4,228"	58.4	56.2	60.5	367	%	Crude Prevalence			BRFSS	CLASS07	Topic36	56	BO1	CAT1	CHECKUP1	RESP063	"(43.23554134300048, -108.10983035299967)"
8561	Wyoming	WY	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	Within the past 2 years	Overall	Overall	873	16.6	15	18.3	368	%	Crude Prevalence			BRFSS	CLASS07	Topic36	56	BO1	CAT1	CHECKUP1	RESP064	"(43.23554134300048, -108.10983035299967)"
8562	Wyoming	WY	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	Within the past 5 years	Overall	Overall	497	9.6	8.3	11	369	%	Crude Prevalence			BRFSS	CLASS07	Topic36	56	BO1	CAT1	CHECKUP1	RESP065	"(43.23554134300048, -108.10983035299967)"
8563	Wyoming	WY	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	5 or more years ago	Overall	Overall	625	13.8	12.1	15.5	370	%	Crude Prevalence			BRFSS	CLASS07	Topic36	56	BO1	CAT1	CHECKUP1	RESP066	"(43.23554134300048, -108.10983035299967)"
8564	Wyoming	WY	Health Care Access/Coverage	Last Checkup	About how long has it been since you last visited a doctor for a routine checkup?	Never	Overall	Overall	79	1.6	1.1	2.2	371	%	Crude Prevalence			BRFSS	CLASS07	Topic36	56	BO1	CAT1	CHECKUP1	RESP067	"(43.23554134300048, -108.10983035299967)"
8565	Wyoming	WY	Health Care Access/Coverage	Personal Care Provider	Do you have one person you think of as your personal doctor or health care provider?	"Yes, only one"	Overall	Overall	"4,673"	61.7	59.5	63.9	252	%	Crude Prevalence			BRFSS	CLASS07	Topic43	56	BO1	CAT1	PERSDOC2	RESP050	"(43.23554134300048, -108.10983035299967)"
8566	Wyoming	WY	Health Care Access/Coverage	Personal Care Provider	Do you have one person you think of as your personal doctor or health care provider?	More than one	Overall	Overall	505	7.8	6.7	8.9	253	%	Crude Prevalence			BRFSS	CLASS07	Topic43	56	BO1	CAT1	PERSDOC2	RESP053	"(43.23554134300048, -108.10983035299967)"
8567	Wyoming	WY	Health Care Access/Coverage	Personal Care Provider	Do you have one person you think of as your personal doctor or health care provider?	No	Overall	Overall	"1,208"	30.5	28.3	32.7	254	%	Crude Prevalence			BRFSS	CLASS07	Topic43	56	BO1	CAT1	PERSDOC2	RESP054	"(43.23554134300048, -108.10983035299967)"
